inventoryid,store,city,brand,description,size,onhand,price,startdate
6590,39,New Brian,Lin and Sons,Our Product,Large,146,15.09,2025-03-05
6591,35,Carlsonburgh,Davis-Vasquez,Move Product,Medium,91,78.29,2025-04-01
6592,5,New Michael,"Herrera, Jackson and Koch",Message Product,Large,0,80.4,2024-11-16
6593,12,South Christopher,Brown Inc,Benefit Product,Large,0,85.69,2025-02-28
6594,39,Caitlynberg,Day and Sons,Ever Product,Small,0,29.39,2025-01-23
6595,36,Lake Elizabethland,Pittman-Lucas,Church Product,Medium,72,59.87,2024-07-05
6596,33,New Rachelhaven,Short-Cook,Structure Product,Medium,86,55.47,2025-03-14
6597,42,Samanthaburgh,Brock Group,Those Product,Small,236,94.88,2024-07-25
6598,48,South Jessica,Sullivan-Choi,Door Product,Small,101,16.48,2024-04-14
6599,33,South Andrewberg,"West, Reed and Berry",From Product,Small,127,68.74,2025-03-28
6600,24,Lake Heather,Walker Inc,Instead Product,Large,64,91.59,2025-02-09
6601,32,East Andrewville,Kirk-Perry,Air Product,Small,0,79.41,2024-06-28
6602,48,South Michelle,Perez-Johnson,Skill Product,Medium,0,6.79,2024-08-05
6603,21,Collinsfort,Johnson PLC,True Product,Medium,121,25.85,2024-06-21
6604,26,Lake Thomas,Bennett-Collins,Law Product,Small,71,33.71,2024-07-26
6605,26,Dayview,Bennett-Collins,Small Product,Medium,82,97.89,2024-04-18
6606,7,North Ryan,"Turner, Armstrong and Fernandez",Expert Product,Large,200,12.27,2024-05-21
6607,4,North Lindseyberg,Long Ltd,Ok Product,Large,0,63.12,2024-06-01
6608,20,Kevinside,"Williamson, Fox and Johnson",Allow Product,Large,114,89.39,2025-01-03
6609,17,Nelsonfort,Garner and Sons,Try Product,Medium,0,95.37,2025-03-18
6610,24,Port Jasonland,"Massey, Lewis and Walter",Miss Product,Medium,182,49.67,2024-07-26
6611,4,Lake Jeffreychester,"George, Macdonald and Harper",Develop Product,Large,110,82.0,2024-07-01
6612,31,North Sarah,Russell and Sons,Add Product,Large,0,15.55,2024-10-30
6613,47,Frostton,"Johnson, Moses and Johnson",Among Product,Medium,0,96.83,2024-08-29
6614,8,Williamton,Walter PLC,Decade Product,Small,200,41.16,2024-06-26
6615,20,North Janicefort,Russell and Sons,Issue Product,Large,1,93.88,2024-07-23
6616,38,Jamesport,"Williams, Schultz and Black",Bit Product,Small,6,14.55,2024-11-30
6617,25,Lake Jermaine,Bass and Sons,Organization Product,Large,95,66.97,2024-11-06
6618,45,Port Jeremyfurt,Archer PLC,Example Product,Small,269,19.94,2024-12-01
6619,43,Leeview,Salazar-Graves,Everyone Product,Small,0,39.89,2025-03-09
6620,5,Tammychester,Rowe-Lewis,Economy Product,Small,0,56.87,2024-12-11
6621,12,West Julieburgh,Day and Sons,Attack Product,Large,0,17.07,2024-05-14
6622,36,Davidton,"Turner, Armstrong and Fernandez",Type Product,Medium,231,14.89,2024-11-12
6623,8,North Dianamouth,Snyder Ltd,Miss Product,Small,33,42.96,2024-05-22
6624,15,Lake Susanchester,Grimes Group,She Product,Large,183,64.37,2024-12-16
6625,29,Warefurt,Russell and Sons,Physical Product,Large,131,73.26,2024-11-15
6626,24,Amandaton,"Ruiz, Rodriguez and Lane",Training Product,Large,92,10.42,2024-04-09
6627,33,Meganburgh,Gentry-Gray,Manager Product,Small,214,57.49,2024-12-19
6628,16,Lake Jefferytown,Dunlap Ltd,Family Product,Medium,48,30.36,2025-02-09
6629,39,Ralphburgh,Sullivan-Hubbard,Million Product,Medium,107,80.26,2024-05-24
6630,35,Johnsonland,Bass and Sons,Organization Product,Large,0,66.97,2024-09-30
6631,35,West Kimberlyfort,Thomas and Sons,Fire Product,Small,42,34.46,2024-10-07
6632,20,Jessicaside,Walter PLC,Could Product,Large,0,14.31,2024-12-08
6633,49,Kimchester,Long and Sons,Him Product,Small,41,34.72,2024-07-25
6634,2,East George,Hopkins Ltd,Alone Product,Medium,0,60.2,2025-01-09
6635,42,Jacquelinemouth,Daniels PLC,Bit Product,Small,7,71.81,2025-03-26
6636,42,Ericville,Bass and Sons,Organization Product,Large,131,66.97,2025-01-11
6637,28,Stanleyton,"Garza, Perkins and Clark",Trade Product,Medium,25,39.29,2024-12-27
6638,26,Michaelstad,Larson-Lopez,Minute Product,Large,231,68.68,2025-02-05
6639,1,West Ashleychester,Reynolds-Hill,When Product,Small,12,6.37,2024-05-08
6640,8,Clarenceview,Mahoney and Sons,Detail Product,Large,0,86.94,2025-01-20
6641,14,West Dylanport,"Briggs, Morris and Weber",Life Product,Small,271,32.94,2024-04-29
6642,2,Desireefurt,Bass and Sons,Organization Product,Large,0,66.97,2025-02-28
6643,2,Charlesmouth,Kaiser Group,Build Product,Small,0,75.64,2025-03-24
6644,9,Brandiville,Edwards LLC,National Product,Large,158,80.58,2024-08-16
6645,32,Johnview,Woods-Brady,Bed Product,Medium,96,50.79,2024-05-25
6646,17,Port Johnmouth,"Atkinson, Osborn and Hamilton",Responsibility Product,Small,0,68.27,2024-09-03
6647,14,Port Angela,"Strickland, Jones and Padilla",Eye Product,Large,155,42.09,2024-04-28
6648,17,West Darlene,Quinn-Tran,Space Product,Medium,0,53.39,2024-08-31
6649,44,Michaelfort,"Watkins, James and Page",Southern Product,Large,193,52.57,2024-12-30
6650,43,Davisview,"Williams, Schultz and Black",Method Product,Medium,189,66.01,2025-03-22
6651,29,Murraytown,Hansen Inc,Cover Product,Large,147,12.64,2024-12-13
6652,43,North Tiffany,Morales-Knox,Fight Product,Large,58,84.39,2025-01-18
6653,20,Davidview,Brown Inc,Maintain Product,Medium,24,45.65,2025-01-03
6654,45,Lake Matthewport,Russell and Sons,East Product,Small,0,54.27,2025-02-19
6655,47,New Jennifer,Zamora Ltd,Ever Product,Large,0,48.01,2024-04-28
6656,8,East Lisa,Garner and Sons,Try Product,Medium,8,95.37,2024-08-22
6657,16,East Gina,Brown-Mann,Affect Product,Small,70,9.56,2024-07-06
6658,21,East Laura,"Delgado, Green and Wade",Idea Product,Medium,0,58.14,2024-11-16
6659,22,Wendyshire,Sullivan-Choi,Citizen Product,Medium,87,64.09,2024-05-23
6660,28,North Karenfort,Michael-Jefferson,Administration Product,Small,78,79.2,2025-03-05
6661,14,West Michelle,Lin and Sons,Cup Product,Large,123,41.9,2024-09-13
6662,37,New Chelsea,Snyder Ltd,Beyond Product,Medium,73,77.91,2025-02-11
6663,26,Jenniferberg,Lloyd Ltd,Medical Product,Large,3,25.51,2024-09-09
6664,49,North Ginaton,Pittman-Lucas,Apply Product,Medium,7,8.04,2024-12-07
6665,35,Calhounhaven,Brock Group,Those Product,Small,120,94.88,2025-02-11
6666,38,Lake Alishamouth,"Gregory, Fowler and Miller",Position Product,Large,225,57.93,2024-09-17
6667,1,East Karenville,Burns and Sons,Name Product,Medium,27,90.5,2025-03-15
6668,31,West Laurenton,"Hernandez, Morrison and Villanueva",Certain Product,Small,79,69.91,2024-12-31
6669,44,West Kelsey,"Delgado, Green and Wade",They Product,Medium,92,17.65,2024-04-23
6670,45,South James,Long Ltd,Help Product,Large,240,15.46,2024-04-16
6671,12,Lake Dianabury,"Powell, Mcdaniel and Thomas",International Product,Small,69,55.59,2024-08-04
6672,15,Charlesberg,Thornton PLC,Design Product,Medium,102,48.59,2024-12-04
6673,25,Michelleside,Davis-Russell,Indeed Product,Small,123,8.65,2024-10-04
6674,36,East Elizabeth,"Hernandez, Morrison and Villanueva",Realize Product,Large,63,50.44,2024-04-09
6675,6,Pierceland,"Watkins, James and Page",Forward Product,Small,50,17.68,2025-03-19
6676,9,Parkerland,Walker Inc,Over Product,Medium,0,68.85,2024-05-20
6677,11,Lake Julie,Phillips Inc,Move Product,Medium,41,48.29,2024-09-09
6678,11,East Susan,"Jones, Martinez and Taylor",Answer Product,Medium,0,28.75,2024-08-04
6679,35,Schneiderville,"Vasquez, Morris and Ramos",Anything Product,Small,110,41.88,2024-10-25
6680,42,Port Maryfurt,Cook-Johnson,Join Product,Large,31,99.71,2024-09-14
6681,6,Lake Matthewbury,"Cannon, Reynolds and Alvarado",Evening Product,Medium,33,7.91,2024-06-03
6682,48,Angelastad,Horne LLC,Get Product,Medium,194,54.23,2024-10-13
6683,4,Carrillohaven,Hansen Inc,Cover Product,Large,169,12.64,2024-06-08
6684,42,North Alexview,Pittman-Lucas,Apply Product,Medium,126,8.04,2024-07-17
6685,21,West Williamville,"Briggs, Morris and Weber",Guess Product,Large,237,28.76,2024-08-12
6686,48,Cherylmouth,Kirk-Perry,Reason Product,Small,149,44.15,2024-05-11
6687,23,Boydville,Williams LLC,Have Product,Small,148,87.17,2025-03-02
6688,9,Charlestown,"George, Macdonald and Harper",Perhaps Product,Medium,46,81.71,2024-06-11
6689,32,New Christine,Conrad and Sons,Morning Product,Large,0,55.64,2024-11-11
6690,11,West Stacey,Sullivan-Choi,Say Product,Large,12,93.26,2024-04-20
6691,46,West Jamesport,"Osborne, Cox and Evans",Knowledge Product,Small,0,35.99,2025-02-04
6692,8,Youngfort,Snyder Ltd,Miss Product,Small,148,42.96,2024-07-29
6693,45,North Christopher,Davis-Reyes,Spend Product,Large,7,16.28,2024-05-22
6694,5,New Brittany,Brennan Group,Certain Product,Large,1,74.01,2025-04-02
6695,9,Hamiltonmouth,"Bradley, Baker and Mcneil",Party Product,Large,39,75.46,2024-05-09
6696,15,South Jasmine,Rogers-Sanchez,Even Product,Large,129,97.21,2024-05-15
6697,25,Lindseyhaven,"Dunn, Martinez and Brandt",Goal Product,Small,185,78.44,2025-02-03
6698,24,Lopezburgh,Brennan Group,Certain Product,Large,190,74.01,2024-10-19
6699,48,Jillhaven,Spencer Group,Discover Product,Small,220,86.58,2024-09-15
6700,15,Joneshaven,Hopkins Ltd,Today Product,Small,75,80.46,2025-03-07
6701,23,East Christine,Young-Shaw,Bed Product,Medium,139,70.51,2024-11-03
6702,13,Sherryfort,Vasquez-Velasquez,Reveal Product,Large,148,23.06,2024-10-27
6703,45,Kochmouth,Rios Group,Somebody Product,Medium,46,6.75,2024-08-07
6704,39,Whitestad,"Osborne, Cox and Evans",Decide Product,Small,179,86.94,2024-05-22
6705,38,Kellymouth,Mcpherson and Sons,Out Product,Medium,0,29.62,2024-05-17
6706,29,Kevinmouth,Mitchell-Watson,Others Product,Small,45,44.77,2024-05-31
6707,29,Jessicabury,"Lucas, Johnson and Alvarez",Rich Product,Medium,171,19.43,2024-11-01
6708,35,Valeriestad,"Martin, Cline and Kramer",Own Product,Large,33,70.21,2024-06-07
6709,27,North Tracyfurt,Rogers and Sons,Store Product,Medium,137,57.21,2025-01-20
6710,34,Lake Christopher,Bailey PLC,Air Product,Small,127,34.06,2024-09-01
6711,12,New Anthony,"Martin, Cline and Kramer",Rock Product,Small,0,70.6,2024-10-21
6712,16,South David,Russell and Sons,Level Product,Large,172,48.06,2025-02-02
6713,8,West Ashley,Bennett-Collins,Give Product,Small,0,28.54,2024-11-01
6714,44,South Kimberly,"Herrera, Jackson and Koch",Or Product,Large,108,43.14,2024-05-19
6715,25,Irwinmouth,"Nguyen, Robinson and Mitchell",Minute Product,Small,90,67.21,2024-11-30
6716,50,New Christopher,Martinez-Giles,Everyone Product,Medium,104,88.32,2024-06-02
6717,21,Port Lisa,Mason-Logan,Argue Product,Small,76,93.72,2024-06-15
6718,8,Lake Devinland,"Barnes, Pineda and Montgomery",White Product,Large,107,84.28,2024-04-29
6719,20,Townsendville,Shah-Parker,Artist Product,Small,55,40.66,2024-07-27
6720,19,North Ambermouth,"Powell, Mcdaniel and Thomas",International Product,Small,91,55.59,2024-10-29
6721,15,Roweport,"Hernandez, Morrison and Villanueva",Watch Product,Large,8,12.01,2024-05-03
6722,42,Powellton,Mitchell-Lopez,Risk Product,Small,0,70.89,2024-11-03
6723,27,Estradachester,Lyons PLC,Reason Product,Large,146,5.46,2024-09-02
6724,4,Port Cole,"George, Macdonald and Harper",Develop Product,Large,69,82.0,2024-05-28
6725,27,Mathewsview,"Hamilton, Rivera and Kelley",Act Product,Medium,0,12.97,2024-12-06
6726,50,New Wendy,"Miller, Garcia and Wilson",Team Product,Medium,0,19.3,2025-03-25
6727,39,Lake Timothy,Rogers and Sons,Sure Product,Small,143,30.6,2024-12-28
6728,40,Wendychester,Austin PLC,Use Product,Medium,76,42.77,2024-08-10
6729,32,Davidview,Martinez-Giles,Example Product,Large,0,79.49,2024-11-23
6730,4,Heatherchester,Thomas and Sons,Eat Product,Small,40,31.36,2024-05-18
6731,19,New Markland,Perez-Johnson,Outside Product,Medium,219,67.59,2025-03-05
6732,4,Port Williamland,"Massey, Lewis and Walter",Bit Product,Medium,198,13.88,2025-02-19
6733,17,West Tony,"Williamson, Holden and Sims",Hair Product,Large,95,72.85,2024-11-18
6734,28,New Jeffrey,"George, Macdonald and Harper",Thousand Product,Medium,0,90.35,2024-06-18
6735,14,Ericmouth,Howard Inc,Firm Product,Medium,142,35.21,2024-08-31
6736,5,North Patrick,Johnson Inc,Wait Product,Medium,282,66.03,2024-11-08
6737,19,Davidstad,Perkins-Roberts,Box Product,Large,0,55.79,2024-07-04
6738,41,North Taylor,Brennan Group,Who Product,Medium,4,30.48,2024-05-14
6739,33,North Edwardstad,Bennett-Collins,Law Product,Small,188,33.71,2024-09-15
6740,19,East Kristafurt,Long Ltd,Have Product,Medium,62,26.72,2024-06-18
6741,40,South Williamport,Walker Inc,Production Product,Large,112,54.89,2024-08-26
6742,11,Markside,West-Hernandez,Cup Product,Medium,20,97.48,2024-09-15
6743,49,Debratown,Conrad and Sons,Week Product,Medium,0,26.06,2025-01-23
6744,26,Lake Dylan,Phillips Inc,Move Product,Medium,79,48.29,2024-05-19
6745,42,North Juliebury,"West, Reed and Berry",On Product,Large,0,80.56,2024-08-31
6746,3,Port Mikeburgh,Charles Ltd,Newspaper Product,Large,0,68.27,2025-02-02
6747,9,East Williamville,Knox Group,Where Product,Large,47,75.39,2025-02-02
6748,14,Kellyborough,Obrien-Thompson,Heart Product,Small,11,73.05,2024-05-16
6749,45,Erichaven,Snyder-Kelly,Year Product,Small,47,22.3,2024-05-22
6750,24,Millerside,"Walker, Maddox and Clayton",Eye Product,Medium,42,84.91,2024-11-03
6751,4,Randallport,Woods-Brady,Eat Product,Medium,0,7.43,2024-08-01
6752,2,North Richard,Williams Inc,Cup Product,Medium,162,83.63,2025-01-25
6753,8,Lake Jeffreybury,Pittman-Lucas,Today Product,Medium,81,46.42,2024-09-24
6754,39,North Rayport,Knapp-Wolf,Doctor Product,Medium,65,29.85,2024-12-30
6755,32,Ginabury,"Bailey, Avery and Edwards",Beyond Product,Small,79,85.95,2025-01-08
6756,7,Lake Lisa,"Tucker, Jones and Hart",Seek Product,Small,28,95.26,2024-07-27
6757,48,Erikton,Shah-Parker,Think Product,Large,168,48.45,2025-03-26
6758,25,Amyport,"Tucker, Jones and Hart",Apply Product,Small,170,92.21,2024-11-22
6759,29,Zacharystad,Zamora Ltd,Hold Product,Medium,3,68.41,2024-09-21
6760,31,South Matthewbury,"Kemp, Gillespie and Esparza",Major Product,Medium,211,76.86,2025-02-06
6761,32,Rileyberg,"Dunn, Martinez and Brandt",Huge Product,Medium,33,57.31,2025-01-21
6762,40,Moranberg,Mcpherson and Sons,Marriage Product,Large,153,39.02,2025-01-01
6763,25,West Lisa,"Williams, Turner and Harris",Throw Product,Large,11,10.41,2024-05-17
6764,3,Rodriguezland,"Hernandez, Davis and Williams",Career Product,Large,93,74.87,2024-12-29
6765,4,Hoganfort,Howard Inc,Tonight Product,Large,286,78.08,2024-07-18
6766,46,Sarastad,"Williams, Schultz and Black",I Product,Small,2,92.3,2025-03-15
6767,47,West Ashleyberg,Day and Sons,Attack Product,Large,0,17.07,2025-02-06
6768,40,Port Amanda,Rogers-Sanchez,Food Product,Medium,105,45.87,2025-01-10
6769,38,West Andrea,Perez-Johnson,Least Product,Large,179,28.15,2024-12-15
6770,31,Lake Jillian,Davis-Russell,Current Product,Medium,105,17.78,2024-05-19
6771,33,Martinburgh,"Atkinson, Osborn and Hamilton",Responsibility Product,Small,210,68.27,2025-02-23
6772,50,Port Justin,Gentry-Gray,Nearly Product,Small,138,76.72,2024-10-03
6773,30,Martinezshire,Snyder-Kelly,Four Product,Medium,115,39.15,2025-03-03
6774,24,Port Davidberg,Mcpherson and Sons,You Product,Medium,175,36.64,2024-09-07
6775,29,Garciachester,Rodriguez-Palmer,Pull Product,Medium,99,31.01,2024-10-01
6776,8,Andrewland,Rogers and Sons,Sure Product,Small,24,30.6,2024-08-03
6777,26,North Rachel,"Stone, Campbell and Robbins",Most Product,Large,11,42.71,2025-02-18
6778,44,Maryborough,Hinton LLC,Go Product,Small,52,26.02,2024-06-18
6779,36,Dudleyhaven,Mahoney and Sons,Trip Product,Medium,14,44.14,2024-10-31
6780,48,Marthabury,Phillips Inc,Believe Product,Large,103,28.28,2024-11-13
6781,4,Franciscochester,Archer PLC,Example Product,Small,68,19.94,2024-06-11
6782,20,New Kara,Williams LLC,Have Product,Small,0,87.17,2024-12-21
6783,48,New Cameronside,"Harrell, Casey and Bates",Heart Product,Medium,0,78.53,2024-05-01
6784,1,Port Elijahmouth,"Kelly, Smith and Aguilar",Help Product,Small,97,17.03,2025-02-26
6785,29,North Calvin,"Hernandez, Morrison and Villanueva",One Product,Medium,0,70.93,2025-02-28
6786,45,Jonathanview,"Dalton, Sanders and Cantrell",Image Product,Medium,194,20.6,2024-07-25
6787,31,Jasonbury,"Tucker, Jones and Hart",Push Product,Small,18,92.64,2024-06-27
6788,34,New Robertmouth,Howard Inc,Tonight Product,Large,28,78.08,2024-06-18
6789,12,New Nicholasfort,West-Hernandez,Later Product,Large,56,43.99,2025-02-13
6790,9,Andrewstad,Brown Inc,Speak Product,Medium,121,8.4,2024-04-24
6791,30,Lake Ianburgh,Burns and Sons,Weight Product,Medium,146,91.04,2024-11-25
6792,48,Lisashire,Davis-Reyes,Hundred Product,Large,266,14.84,2024-04-29
6793,18,Conleystad,Brown-Marshall,Program Product,Medium,0,81.81,2025-02-18
6794,26,Sanchezchester,Thomas and Sons,Effect Product,Small,230,80.71,2024-04-10
6795,4,Christophermouth,Knox Group,Where Product,Large,58,75.39,2025-03-30
6796,13,Port Melissastad,Bass and Sons,Organization Product,Large,0,66.97,2024-11-15
6797,2,Krauseview,"West, Reed and Berry",On Product,Large,232,80.56,2024-05-16
6798,18,New Danielle,"Dunn, Martinez and Brandt",Billion Product,Large,162,79.48,2024-06-12
6799,3,Williamfort,Walker Inc,Spend Product,Medium,26,61.4,2024-09-01
6800,8,East Sarah,"Turner, Armstrong and Fernandez",Expert Product,Large,117,12.27,2025-03-27
6801,16,Chelseaville,"Turner, Armstrong and Fernandez",Growth Product,Large,176,57.15,2024-06-30
6802,43,North Cristina,Bennett-Collins,Law Product,Small,81,33.71,2025-02-16
6803,42,East Grant,Patterson Inc,Add Product,Large,75,14.57,2024-09-30
6804,38,West Bernard,"Williams, Schultz and Black",Science Product,Medium,0,15.18,2025-01-18
6805,37,Lake Keith,Bell Ltd,Result Product,Small,76,53.14,2024-05-26
6806,6,Hinesland,Hopkins Ltd,Physical Product,Small,15,11.63,2024-07-06
6807,27,Karenland,Bennett-Collins,Car Product,Medium,48,67.35,2024-05-22
6808,40,New Candace,Phillips Inc,Understand Product,Large,140,24.88,2024-05-04
6809,45,Johnsshire,Charles Ltd,Edge Product,Small,125,94.23,2025-03-30
6810,16,Tylerburgh,Kirk-Perry,Air Product,Small,116,79.41,2025-03-28
6811,13,Wangview,Hunt-Tucker,Both Product,Small,0,21.14,2024-06-10
6812,30,Hodgesstad,Sanchez Group,Visit Product,Large,72,42.12,2025-04-02
6813,16,Port Kevinshire,"Powell, Mcdaniel and Thomas",Contain Product,Small,75,98.0,2024-12-31
6814,26,South Theodore,"Williams, Schultz and Black",Method Product,Medium,130,66.01,2025-04-04
6815,13,Joseside,"George, Macdonald and Harper",Develop Product,Large,91,82.0,2024-06-11
6816,2,Lake Nicholastown,"Ruiz, Rodriguez and Lane",Because Product,Medium,0,41.68,2024-11-26
6817,45,Careytown,Estrada Inc,Behavior Product,Small,99,29.58,2024-09-06
6818,22,Davishaven,West-Hernandez,Professional Product,Large,0,41.87,2024-07-07
6819,19,South Jesseland,Fitzpatrick-Sanders,Current Product,Large,110,31.96,2025-03-01
6820,19,Lake Jeffreyton,Gates-Pittman,Most Product,Small,136,28.28,2024-05-31
6821,21,East Stacyport,Snyder Ltd,Laugh Product,Large,27,82.84,2024-08-21
6822,40,West Meghanborough,Mason-Logan,Future Product,Large,21,7.7,2024-05-06
6823,32,Port Sallyborough,"Miller, Wilkins and Williams",Billion Product,Medium,58,96.98,2024-06-25
6824,3,New Sophiaview,Burns and Sons,Entire Product,Small,0,90.0,2025-01-31
6825,21,North Mark,"Fitzpatrick, Davis and Warren",Everybody Product,Medium,0,18.38,2025-01-06
6826,7,North Sherriville,"Hernandez, Morrison and Villanueva",Realize Product,Large,68,50.44,2025-03-24
6827,20,Jessicaberg,Wagner Group,Themselves Product,Medium,150,36.7,2024-10-06
6828,32,North Katherine,Snyder-Kelly,Four Product,Medium,0,39.15,2024-05-31
6829,12,North Johnhaven,Schmidt-Mathews,Increase Product,Medium,0,64.68,2024-10-11
6830,26,East Patrick,Mitchell LLC,Mean Product,Small,0,36.55,2025-02-15
6831,27,Douglasfort,"Bailey, Avery and Edwards",Ask Product,Medium,119,55.43,2024-12-12
6832,31,Russellborough,Charles Ltd,Edge Product,Small,229,94.23,2024-11-21
6833,34,West Antonioside,Morales-Knox,Clearly Product,Medium,99,78.59,2024-05-08
6834,22,South Kylie,Johnson Inc,Wait Product,Medium,0,66.03,2025-04-01
6835,40,Port Margaretchester,Bennett-Collins,Actually Product,Medium,256,12.88,2025-01-10
6836,12,Jenniferport,Long and Sons,Officer Product,Small,157,42.51,2024-11-30
6837,9,South Barbara,"Powell, Mcdaniel and Thomas",Film Product,Medium,3,86.88,2024-09-26
6838,18,Starkville,Day and Sons,Fact Product,Large,206,57.03,2024-11-24
6839,20,North Davidberg,Lin and Sons,Close Product,Large,0,34.61,2025-04-04
6840,25,South Jamesville,Davis-Reyes,Approach Product,Large,21,79.16,2024-07-13
6841,25,West Tonya,Schmidt-Mathews,Owner Product,Medium,120,75.69,2024-11-30
